"Device_ID","Device_Type","Operating_System","Department","Vulnerability","Threat","Attack","CPU_Usage","Memory_Usage","Network_Traffic","Failed_Logins","Open_Ports","Patch_Level","Firewall","Antivirus","User_Behaviour_Score","Risk_Score","Compromised","Attack_Probability","Attack_Result","Infection_Level","Threat_Severity"
"DEV0438",4,3,1,9,3,1,0.0381334671349724,0.599373267446065,0.831357195292861,0.95,0.416666666666667,1,2,2,0.42675797561383,0.848484848484849,2,0.57,"Blocked","High","Critical"
"DEV0439",1,2,4,1,1,2,0.326643251379829,0.468000482101965,0.0249594020421329,0.75,0.0833333333333333,1,2,2,0.877568064138968,0.787878787878788,1,0.27,"Blocked","Medium","High"
"DEV0440",4,2,5,3,1,1,0.385850476668339,0.336748222249006,0.986363535247926,0.8,0.75,1,2,2,0.631367963921831,0.242424242424242,2,0.32,"Blocked","Medium","Low"
"DEV0441",4,3,1,1,1,3,0.617912694430507,0.410027720862963,0.0759237425755789,0.6,0.333333333333333,1,2,2,0.435276432269918,0.0606060606060606,1,0.41,"Blocked","Low","Low"
"DEV0442",3,3,3,9,2,1,0.459984947315605,0.0357960708689888,0.32645207216426,0.55,0.708333333333333,1,1,1,0.684817103724737,0.888888888888889,2,0.64,"Successful","Medium","Critical"
"DEV0443",1,3,1,4,4,2,0.0748871048670346,0.44220802699771,0.196916779747737,0.75,0.916666666666667,2,1,2,0.620511107399365,0.464646464646465,2,0.75,"Successful","Low","Medium"
"DEV0444",2,4,2,5,2,1,0.48331660812845,0.765457394238881,0.854381242631193,0.95,0.333333333333333,2,1,1,0.829630866878236,0.474747474747475,2,0.32,"Blocked","Medium","Medium"
"DEV0445",3,4,4,4,1,2,0.898645258404415,0.471616246836206,0.948012368473739,1,0.0416666666666667,1,1,1,0.697845331551695,0.717171717171717,1,0.85,"Successful","Medium","High"
"DEV0446",1,1,4,4,1,2,0.333918715504265,0.299264794504038,0.117834182368251,0.6,0.833333333333333,2,2,1,0.802906296976783,0.282828282828283,1,0.73,"Successful","High","Low"
"DEV0447",1,3,5,1,3,1,0.888861013547416,0.732312884175003,0.449246991302027,0.35,0,2,1,2,0.754300985468515,0,2,0.77,"Successful","Low","Low"
"DEV0448",2,3,3,4,4,1,0.188409433015554,0.0666505966011811,0.465997819945276,0.45,0.166666666666667,1,1,2,0.493235343243695,0.393939393939394,1,0.31,"Blocked","Medium","Low"
"DEV0449",1,4,4,2,4,2,0.248745609633718,0.550922020007232,0.899050119013191,0.1,0.625,2,2,1,0.795222983130115,0.383838383838384,2,0.47,"Blocked","Medium","Low"
"DEV0450",2,3,4,3,1,2,0.859257400903161,0.983488007713631,0.11280670922964,0.25,0.125,2,1,1,0.448304660096877,0.454545454545455,2,0.7,"Successful","Low","Medium"
"DEV0451",1,1,3,9,2,3,0.869919719016558,0.265156080511028,0.570974128534247,0.65,0.208333333333333,1,2,1,0.822114581593453,0.0404040404040404,2,0.59,"Blocked","Medium","Low"
"DEV0452",3,1,4,9,4,2,0.373808329152032,0.789080390502591,0.900674037327876,0.3,0.541666666666667,1,1,2,0.140303991982629,0.666666666666667,2,0.46,"Blocked","Medium","High"
"DEV0453",2,2,1,4,3,3,0.577897641746111,0.798119802338195,0.310079416279225,0.85,0.208333333333333,1,1,1,0.412393519291799,0.747474747474748,1,0.38,"Blocked","Medium","High"
"DEV0454",1,3,1,10,4,3,0.488585047666834,0.879353983367482,0.324005071964051,0.9,0.458333333333333,2,2,1,0.662769333556038,0.363636363636364,1,0.24,"Blocked","Low","Low"
"DEV0455",2,1,5,10,1,2,0.742849974912193,0.242376762685308,0.870308989388917,0.4,0.0833333333333333,1,1,1,0.800233839986638,0.828282828282828,2,0.38,"Blocked","Medium","Critical"
"DEV0456",3,3,5,2,3,3,0.224410436527847,0.559599855369411,0.328164972304407,0.8,0.0833333333333333,2,1,2,0.763821613495908,0.909090909090909,1,0.87,"Successful","High","Critical"
"DEV0457",2,4,3,9,2,3,0.749498243853487,0.905025912980595,0.124997219317954,0.2,0.166666666666667,2,1,2,0.309169868047436,0.555555555555556,1,0.81,"Successful","Low","Medium"
"DEV0458",1,4,4,7,1,2,0.825765178123432,0.00807520790647222,0.355749338197673,0.35,0.75,2,1,1,0.337397695005846,0.818181818181818,2,0.76,"Successful","Medium","Critical"
"DEV0459",3,4,3,5,2,3,0.097842448569995,0.163432565987706,0.930816630703179,0.6,0.0833333333333333,1,1,1,0.817938867546351,0.828282828282828,2,0.32,"Blocked","High","Critical"
"DEV0460",2,4,1,2,4,1,0.274836929252383,0.259852958900808,0.875247480702066,0.8,0.5,2,1,1,0.804743611157508,0.424242424242424,2,0.29,"Blocked","Low","Medium"
"DEV0461",2,2,4,2,1,1,0.0194430506773708,0.772929974689647,0.820234467110093,0.1,0.125,2,2,2,0.822281610155337,0.424242424242424,1,0.93,"Successful","High","Medium"
"DEV0462",4,2,2,7,1,2,0.596337180130457,0.0709895142822707,0.0209552198963362,0.7,0.708333333333333,2,2,2,0.525805912811091,0.444444444444444,2,0.53,"Blocked","Medium","Medium"
"DEV0463",1,3,3,1,2,1,0.987706974410437,0.895986501144992,0.631059106177563,0.65,0.208333333333333,2,1,1,0.0135293135126107,0.808080808080808,2,0.55,"Blocked","High","Critical"
"DEV0464",3,3,2,9,2,1,0.846337180130457,0.314933108352417,0.780882254799457,0.65,0.666666666666667,2,2,1,0.701352931351261,0.0303030303030303,1,0.32,"Blocked","Low","Low"
"DEV0465",4,2,5,1,4,3,0.591570496738585,0.889357599132216,0.717149022312193,0.85,0,1,2,2,0.120928678804076,0.171717171717172,2,0.64,"Successful","Low","Low"
"DEV0466",1,4,1,8,1,2,0.342574009031611,0.608894781246234,0.185126687874002,0,0.916666666666667,1,2,2,0.229330215466845,0.353535353535354,1,0.4,"Blocked","High","Low"
"DEV0467",2,1,3,2,3,2,0.646638233818364,0.45534530553212,0.5804284474896,0.4,0.875,2,2,1,0.367963921830633,0.96969696969697,1,0.37,"Blocked","High","Critical"
"DEV0468",4,1,4,6,2,2,0.0352483692925238,0.701699409425093,0.413365070184415,0.95,0.541666666666667,2,2,1,0.859696008017371,0.272727272727273,2,0.72,"Successful","Low","Low"
"DEV0469",1,1,5,8,2,1,0.11490215755143,0.75569482945643,0.326919226747937,0.45,0.958333333333333,1,2,1,0.520962084516452,0.555555555555556,1,0.41,"Blocked","Medium","Medium"
"DEV0470",4,4,4,9,1,2,0.516432513798294,0.527901651199229,0.42041687985229,0.45,0,2,2,1,0.0985468515116085,0.878787878787879,2,0.81,"Successful","Medium","Critical"
"DEV0471",4,3,4,8,3,1,0.872303060712494,0.0161504158129445,0.36513692078393,0.5,0.666666666666667,2,2,1,0.721730415901119,0.484848484848485,2,0.27,"Blocked","Medium","Medium"
"DEV0472",3,2,2,9,3,3,0.1009784244857,0.0766542123659154,0.870776143972594,0.4,0.541666666666667,2,1,2,0.983965258059128,0.676767676767677,1,0.82,"Successful","Low","High"
"DEV0473",2,4,3,7,1,2,0.968514801806322,0.671688562130891,0.27241785865237,0.55,0.375,2,2,2,0.145982963086688,0.323232323232323,1,0.52,"Blocked","Medium","Low"
"DEV0474",1,1,1,9,4,3,0.950326141495233,0.71893455465831,0.39289925032812,0.95,0.291666666666667,1,2,1,0.429931518289628,0.414141414141414,2,0.77,"Successful","Low","Medium"
"DEV0475",4,4,1,10,3,2,0.93803311590567,0.456550560443534,0.892354236647165,0.1,0.0416666666666667,1,1,1,0.80073492567229,0.767676767676768,2,0.7,"Successful","Medium","High"
"DEV0476",3,2,5,8,4,3,0.759282488710487,0.223454260576112,0.823081885524881,0.1,0.166666666666667,2,2,2,0.0800066811424753,0.101010101010101,2,0.53,"Blocked","Medium","Low"
"DEV0477",3,3,1,4,4,2,0.019568489713999,0.725804507653369,0.725491068449269,0.1,1,2,1,2,0.465174544847169,0.515151515151515,2,0.67,"Successful","Medium","Medium"
"DEV0478",4,4,5,1,1,2,0.426116407425991,0.0174761962154996,0.439436745044825,0.45,0.833333333333333,1,1,2,0.148321362953065,0.282828282828283,2,0.2,"Blocked","High","Low"
"DEV0479",1,1,2,8,3,1,0.147516307074762,0.543328914065325,0.456343291882633,0.1,0.875,1,2,1,0.127442792717555,0.525252525252525,1,0.36,"Blocked","High","Medium"
"DEV0480",4,2,3,5,1,3,0.430130456598093,0.0812341810292877,0.480101439281027,0.05,0.166666666666667,1,2,2,0.0225488558543511,0.202020202020202,1,0.73,"Successful","High","Low"
"DEV0481",1,1,2,3,3,3,0.538886101354742,0.902494877666626,0.12666562854537,0.55,1,1,2,1,0.527476198429932,0.898989898989899,1,0.36,"Blocked","High","Critical"
"DEV0482",1,1,5,4,3,2,0.741595584545911,0.785705676750633,0.285542677908037,1,0.541666666666667,2,1,2,0.419909804576583,0.101010101010101,1,0.81,"Successful","Low","Low"
"DEV0483",1,1,4,2,1,3,0.75765178123432,0.432324936724117,0.625275287522523,0.8,0.791666666666667,1,1,1,0.0586270252213129,0.929292929292929,1,0.43,"Blocked","High","Critical"
"DEV0484",2,4,2,4,1,2,0.913697942799799,0.614197902856454,0.688163192667898,0.35,0.166666666666667,2,1,1,0.5760815099382,0.515151515151515,1,0.72,"Successful","High","Medium"
"DEV0485",3,2,4,6,1,3,0.292272955343703,0.768591057008557,0.156385558249727,0.55,0.125,2,2,2,0.0295640554534826,0.111111111111111,1,0.9,"Successful","High","Low"
"DEV0486",2,3,1,10,1,3,0.55569493226292,0.215017476196216,0.800080083642916,0.15,0.0416666666666667,2,1,1,0.2602304994154,0.141414141414141,1,0.29,"Blocked","Low","Low"
"DEV0487",1,2,4,9,3,3,0.193928750627195,0.457876340846089,0.196583097902253,1,1,1,1,2,0.409052948054117,0,1,0.3,"Blocked","Medium","Low"
"DEV0488",3,4,1,2,1,3,0.777094831911691,0,0.539029653193335,0.65,0.875,2,2,1,0.433606146651077,0.828282828282828,1,0.71,"Successful","Medium","Critical"
"DEV0489",2,1,3,8,3,2,0.590943301555444,0.744124382306858,0.979445198318244,0.6,0.333333333333333,2,2,1,0.858693836646067,0.414141414141414,2,0.52,"Blocked","Medium","Medium"
"DEV0490",2,3,1,3,1,3,0.5431510286001,0.726045558635651,0.416612906813783,0.2,0.333333333333333,2,1,2,0.0963754802071155,0.98989898989899,1,0.83,"Successful","High","Critical"
"DEV0491",3,3,5,4,3,2,0.171475163070748,0.109075569482946,0.0805952884123418,1,0.333333333333333,1,1,2,0.573910138633707,0.363636363636364,1,0.93,"Successful","Low","Low"
"DEV0492",2,1,5,7,2,2,0.907425990968389,0.714957213450645,0.169154450203546,0.65,0.916666666666667,2,2,2,0.847168865876065,0.484848484848485,1,0.25,"Blocked","Low","Medium"
"DEV0493",3,1,2,8,1,3,0.980933266432514,0.728094491985055,0.18797410628879,0.85,0.0416666666666667,1,2,2,0.79706029731084,0.202020202020202,2,0.54,"Blocked","High","Low"
"DEV0494",2,4,5,10,2,1,0.99096838936277,0.427021815113897,0.0281849932151358,0.1,0.0833333333333333,1,2,1,0.434775346584266,0.474747474747475,2,0.73,"Successful","High","Medium"
"DEV0495",1,2,3,4,1,3,0.0321123933768188,0.348439194889719,0.280137032011212,0.55,0.916666666666667,2,2,2,0.970602973108402,0.898989898989899,2,0.27,"Blocked","Low","Critical"
"DEV0496",1,4,4,7,2,3,0.145007526342198,0.225262142943233,0.363513002469246,0.55,0.166666666666667,2,2,2,0.613495907800234,0.202020202020202,1,0.94,"Successful","High","Low"
"DEV0497",2,4,3,10,4,2,0.694932262920221,0.653609738459684,0.2751095588726,0.5,0.375,1,1,2,0.710038416569233,0.272727272727273,2,0.39,"Blocked","High","Low"
"DEV0498",4,4,1,5,3,2,0.108881083793276,0.0771363143304809,0.118612773341045,0.7,0.958333333333333,1,2,1,0.985134457992317,0.191919191919192,1,0.24,"Blocked","Low","Low"
"DEV0499",4,3,2,3,4,2,0.0210737581535374,0.190671326985657,0.129468556047427,0.9,0.166666666666667,2,1,2,0.309670953733088,0.565656565656566,1,0.71,"Successful","Medium","Medium"
"DEV0500",3,1,1,9,3,3,0.0122930255895635,0.282632276726528,0.872177607723622,0.9,0.291666666666667,1,2,1,0.83714715216302,0.666666666666667,1,0.79,"Successful","Medium","High"
"DEV0501",1,3,2,6,2,2,0.309583542398394,0.706158852597324,0.42515516205815,0.05,0.875,2,1,1,0.698513445799232,0.636363636363636,1,0.47,"Blocked","High","High"
"DEV0502",2,2,3,7,4,2,0.614651279478174,0.354465469446788,0.0995039263230485,0.2,0.541666666666667,2,1,2,0.117588107566394,0.444444444444444,1,0.47,"Blocked","High","Medium"
"DEV0503",2,2,1,6,2,2,0.932388359257401,0.998794745088586,0.148933330367272,0.3,0.416666666666667,2,2,1,0.581092366794722,0.939393939393939,2,0.42,"Blocked","Medium","Critical"
"DEV0504",1,2,5,4,2,3,0.235072754641244,0.174882487646137,0.890886036527039,0.6,0.5,2,2,2,0.871388007349257,0.828282828282828,2,0.26,"Blocked","Low","Critical"
"DEV0505",4,1,5,4,4,1,0.870045158053186,0.938531999517898,0.91037305630325,0.6,0.0833333333333333,1,1,2,0.979455486888258,0.0303030303030303,1,0.47,"Blocked","Medium","Low"
"DEV0506",4,1,1,1,4,2,0.866909182137481,0.144992165843076,0.842368696193802,0.9,0.958333333333333,2,1,2,0.0474361115750794,0.95959595959596,2,0.33,"Blocked","Medium","Critical"
"DEV0507",4,1,5,1,3,2,0.0790265930757652,0.836687959503435,0.548884390363268,0.45,0.416666666666667,2,1,1,0.210957073659596,0.646464646464647,2,0.6,"Blocked","Medium","High"
"DEV0508",4,3,3,10,2,3,0.021450075263422,0.857177292997469,0.264298267078949,0.8,0.333333333333333,2,2,2,1,0.97979797979798,1,0.58,"Blocked","Medium","Critical"
"DEV0509",1,2,3,7,2,3,0.0682388359257401,0.26792816680728,0.80459591128512,0.65,1,2,2,1,0.643728077501253,0.838383838383838,2,0.91,"Successful","Medium","Critical"
"DEV0510",3,1,3,4,1,3,0.578775715002509,0.299144269012896,0.0656463417347007,0.5,0.833333333333333,1,1,2,0.931685318189411,0.606060606060606,2,0.46,"Blocked","Medium","High"
"DEV0511",2,1,3,2,4,3,0.52295534370296,0.627455706882005,0.0791938246613129,0.2,0.625,2,1,2,0.383497578085853,0.666666666666667,1,0.55,"Blocked","Medium","High"
"DEV0512",3,4,5,5,4,3,0.658931259407928,0.63480776184163,0.277756768180099,0.35,0.583333333333333,1,1,1,0.0594621680307333,0.636363636363636,1,0.26,"Blocked","High","High"
"DEV0513",2,4,5,10,1,1,0.168840943301555,0.437145956369772,0.49389362222766,0.25,0,2,2,2,0.0577918824118925,0.464646464646465,1,0.85,"Successful","High","Medium"
"DEV0514",4,1,5,6,3,3,0.0717511289513296,0.602386404724599,0.856094142771339,0.45,0,1,2,2,0.200601302822783,0.747474747474748,2,0.5,"Blocked","Low","High"
"DEV0515",2,4,4,10,4,2,0.657802308078274,0.0235024707725684,0.707205303316798,0.65,0.5,1,2,2,0.61783865040922,0.272727272727273,1,0.75,"Successful","Medium","Low"
"DEV0516",2,4,4,8,2,1,0.0131710988459609,0.669760154272629,0.415367161257313,0.45,0.0833333333333333,2,2,1,0.941540003340571,0.212121212121212,1,0.33,"Blocked","Medium","Low"
"DEV0517",2,3,4,5,4,3,0.161189162067235,0.405086175726166,0.53880719862968,0,1,2,2,2,0.480541172540504,0,2,0.54,"Blocked","Low","Low"
"DEV0518",3,2,5,2,1,2,0.607752132463623,0.311437869109317,0.142571129846729,0.1,0.0416666666666667,2,1,1,0.123100050108569,0.868686868686869,2,0.78,"Successful","Low","Critical"
"DEV0519",1,1,3,9,3,2,0.051806322127446,0.375798481378812,0.50670700509421,0.15,0.291666666666667,1,1,2,0.178720561215968,0.282828282828283,1,0.25,"Blocked","Medium","Low"
"DEV0520",1,2,2,2,3,3,0.0627195183140993,0.716885621308907,0.111805663693191,0.7,0.916666666666667,1,2,1,0.993819943210289,1,1,0.81,"Successful","Low","Critical"
"DEV0521",2,4,1,9,2,2,0.332664325137983,0.464384717367723,0.149823148621894,0.35,0.583333333333333,2,2,2,0.718389844663437,0.404040404040404,2,0.43,"Blocked","Medium","Medium"
"DEV0522",2,3,1,4,2,1,0.132589061716006,0.557189345546583,0.897381709785776,0.45,0.375,1,1,2,0.909303490896944,0.171717171717172,1,0.47,"Blocked","Low","Low"
"DEV0523",4,4,5,10,2,2,0.108755644756648,0.297336386645776,0.264209285253487,0.35,0.0833333333333333,2,2,1,0.472857858693837,0.363636363636364,2,0.43,"Blocked","Medium","Low"
"DEV0524",1,1,4,5,1,1,0.293401906673357,0.885862359889117,0.750316997753209,0.8,1,1,1,1,0.79989978286287,0.222222222222222,2,0.23,"Blocked","Medium","Low"
"DEV0525",3,3,5,4,1,1,0.862393376818866,0.742919127395444,0.342290837096523,0.8,1,2,1,1,0.0619675964589945,0.171717171717172,2,0.59,"Blocked","Medium","Low"
"DEV0526",2,2,2,2,3,2,0.727295534370296,0.5569482945643,0.63546370653794,0.5,0.125,1,2,2,0.326039752797728,0.383838383838384,2,0.71,"Successful","Low","Low"
"DEV0527",4,2,4,6,2,3,0.368163572503763,0.972761239002049,0.210553244499811,0.25,0,1,2,1,0.300651411391348,0.303030303030303,2,0.88,"Successful","Low","Low"
"DEV0528",3,2,3,1,2,1,0.0787757150025088,0.240207303844763,0.722020777256245,1,1,1,2,1,0.954735259729414,0.464646464646465,1,0.22,"Blocked","Medium","Medium"
"DEV0529",3,3,2,1,3,1,0.484570998494732,0.876340846088948,0.77747869997553,0,0.541666666666667,2,1,2,0.831468181058961,0.555555555555556,2,0.94,"Successful","Medium","Medium"
"DEV0530",4,4,4,9,3,1,0.173858504766683,0.948294564300349,0.959869196716571,0.25,0.541666666666667,2,1,2,0.573074995824286,0.747474747474748,2,0.43,"Blocked","Low","High"
"DEV0531",2,4,3,3,3,3,0.917461113898645,0.745570688200554,0.960914733165751,0.2,0.583333333333333,2,2,1,0.538667112076165,0.929292929292929,2,0.9,"Successful","High","Critical"
"DEV0532",2,4,3,9,1,2,0.0640993477170095,0.391828371700615,0.46573087446889,0.05,0.75,1,2,1,0.862201436445632,0.97979797979798,2,0.72,"Successful","Medium","Critical"
"DEV0533",1,2,5,4,3,2,0.969769192172604,0.521995902133301,0.905879474117412,0.45,1,1,1,2,0.192249874728579,0.414141414141414,1,0.54,"Blocked","High","Medium"
"DEV0534",3,1,3,2,4,2,0.369668840943302,0.57358081234181,0.674126309701244,0.25,0.0416666666666667,2,1,1,0.283280440955403,0.0101010101010101,2,0.81,"Successful","Medium","Low"
"DEV0535",3,1,3,10,1,1,0.478549924736578,0.530312161022056,0.663648699753075,0.3,1,1,1,2,0.257558042425255,0.797979797979798,1,0.23,"Blocked","Medium","High"
"DEV0536",1,4,2,5,3,2,0.197817360762669,0.947571411353501,0.650946544168354,0.2,0.375,2,1,1,0.79338566894939,0.414141414141414,2,0.75,"Successful","Low","Medium"
"DEV0537",1,1,5,2,1,1,0.630707476166583,0.876702422562372,0.452539318844126,0.55,0.166666666666667,1,1,2,0.768665441790546,0.141414141414141,1,0.46,"Blocked","Low","Low"
"DEV0538",1,2,5,8,3,1,0.933266432513798,0.623237314692057,0.513825551131181,0,0.75,1,2,1,0.16569233338901,0.616161616161616,2,0.82,"Successful","Low","High"
"DEV0539",1,2,1,5,2,3,0.905920722528851,0.90020489333494,0.717593931439503,0.45,1,1,1,2,0.224653415734091,0.98989898989899,1,0.6,"Blocked","High","Critical"
"DEV0540",3,2,1,5,4,3,0.558956347215253,0.75485115101844,0.402931951148978,0.15,0.875,2,1,1,0.296475697344246,0.494949494949495,1,0.41,"Blocked","Medium","Medium"
"DEV0541",4,1,4,9,1,1,0.430255895634721,0.276967578642883,0.214557426645608,0.4,0.875,1,1,1,0.601302822782696,0.575757575757576,2,0.8,"Successful","Low","Medium"
"DEV0542",4,3,3,5,4,3,0.973281485198194,0.00759310594190672,0.411874624607924,0.65,0.625,1,1,2,0.429263404042091,0.404040404040404,2,0.27,"Blocked","High","Medium"
"DEV0543",1,4,5,6,2,3,0.146889111891621,0.829094853561528,0.604253331257091,1,0.166666666666667,2,2,1,0.254217471187573,0.464646464646465,2,0.82,"Successful","Low","Medium"
"DEV0544",2,2,2,3,3,3,0.359006522829905,0.109557671447511,0.467910929192712,0.65,0.125,1,2,2,0.887255720728245,0.646464646464647,2,0.41,"Blocked","Medium","High"
"DEV0545",2,1,5,10,4,3,0.840817862518816,0.118356032300832,0.565857673570173,0.15,0.458333333333333,1,2,1,0.982294972440287,0.838383838383838,2,0.76,"Successful","Medium","Critical"
"DEV0546",4,1,4,5,1,1,0.774335173105871,0.156803663974931,0.401641714679777,0.55,0.291666666666667,2,2,2,0.573576081509938,0.808080808080808,1,0.92,"Successful","Low","Critical"
"DEV0547",4,1,3,4,2,2,0.061841445057702,0.11642762444257,0.00867572798255956,0.45,0.0416666666666667,1,2,1,0.710372473693002,0.787878787878788,1,0.26,"Blocked","Low","High"
"DEV0548",2,3,5,9,1,1,0.445308580030105,0.605761118476558,0.196583097902253,0.45,0.375,1,2,1,0.325872724235844,0.96969696969697,2,0.84,"Successful","Medium","Critical"
"DEV0549",2,4,5,4,4,2,0.40253386853989,0.944919850548391,0.97123662491936,0,0.666666666666667,1,2,1,0.62151327877067,0.181818181818182,2,0.8,"Successful","Medium","Low"
"DEV0550",4,3,2,4,3,3,0.289387857501254,0.736531276364951,0.703468066647387,0.1,0.166666666666667,1,1,2,0.148154334391181,0.282828282828283,1,0.49,"Blocked","High","Low"
"DEV0551",1,4,5,10,4,3,0.342950326141495,0.514764372664819,0.0907614619713923,0.35,0.375,2,2,1,0.718055787539669,0.666666666666667,2,0.45,"Blocked","High","High"
"DEV0552",4,3,1,1,3,1,0.933517310587055,0.0812341810292877,0.677752319088826,0.1,0.458333333333333,2,1,2,0.230833472523802,0.202020202020202,2,0.35,"Blocked","Low","Low"
"DEV0553",2,2,1,5,4,3,0.299673858504767,0.513559117753405,0.00347029119302381,0.7,0.875,1,2,1,0.283781526641056,0.181818181818182,1,0.63,"Successful","Medium","Low"
"DEV0554",2,1,5,7,3,2,0.912067235323633,0.790285645414005,0.258514448423909,0.65,0.333333333333333,1,2,1,0.624519792884583,0.505050505050505,2,0.87,"Successful","Low","Medium"
"DEV0555",2,4,3,10,4,2,0.00100351229302557,0.836446908521152,0.499543968144506,0.8,0.0416666666666667,1,1,2,0.775179555704026,0.464646464646465,2,0.6,"Blocked","Low","Medium"
"DEV0556",4,2,5,9,3,1,0.296412443552434,1,0.285386959713478,0.45,0.791666666666667,1,1,2,0.641222649072992,0.0909090909090909,2,0.64,"Successful","Low","Low"
"DEV0557",1,2,3,6,4,3,0.277596588058204,0.4220802699771,0.542499944386359,0.15,0.791666666666667,1,1,2,0.429764489727743,0.393939393939394,1,0.7,"Successful","Medium","Low"
"DEV0558",2,4,5,5,1,1,0.0933266432513798,0.8476557791973,0.639957288723778,0.2,0.666666666666667,1,1,1,0.388508434942375,0.757575757575758,2,0.6,"Blocked","Low","High"
"DEV0559",1,2,5,6,4,2,0.898394380331159,0.198505483909847,0.496474095166062,0.6,0.958333333333333,2,2,1,0.445799231668615,0.757575757575758,1,0.58,"Blocked","Low","High"
"DEV0560",2,1,2,9,3,2,0.573883592574009,0.18392189948174,0.750650679598692,0.1,0.708333333333333,2,2,2,0.251043928511776,0.515151515151515,1,0.21,"Blocked","High","Medium"
"DEV0561",4,4,4,3,2,1,0.318740592072253,0.55514041219718,0.555624763642026,0.75,0.166666666666667,1,1,2,0.670285618840822,0.565656565656566,2,0.24,"Blocked","High","Medium"
"DEV0562",1,2,4,5,1,3,0.962117410938284,0.115463420513439,0.868284652859653,0.55,0.666666666666667,2,2,1,0.0190412560547854,0.848484848484849,2,0.9,"Successful","Low","Critical"
"DEV0563",2,3,1,1,1,1,0.266934269944807,0.0436302277931782,0.117300291415478,0.8,0.916666666666667,1,2,2,0.885084349423752,0.272727272727273,1,0.78,"Successful","High","Low"
"DEV0564",4,2,3,2,1,3,0.865153035624686,0.262022417741352,0.814917803038729,0.6,0.833333333333333,2,2,2,0.648571905795891,1,2,0.35,"Blocked","Low","Critical"
"DEV0565",2,3,5,6,2,2,0.251505268439538,0.318307822104375,0.723155295530888,0.65,0,1,2,1,0.572072824452982,0.0303030303030303,1,0.69,"Successful","Medium","Low"
"DEV0566",1,3,2,5,3,2,0.0155544405418966,0.94479932505725,0.967810824639067,0.55,0.166666666666667,2,2,1,0.355269751127443,0.0707070707070707,1,0.69,"Successful","Low","Low"
"DEV0567",2,2,3,4,4,3,0.189538384345208,0.437748583825479,0.916423820434676,0.85,0.25,2,2,1,0.972941372974779,0.0707070707070707,2,0.5,"Blocked","Low","Low"
"DEV0568",2,2,4,10,3,1,0.0149272453587557,0.453898999638424,0.114719818477076,0.65,0.208333333333333,1,1,2,0.482712543844998,0.727272727272727,1,0.81,"Successful","High","High"
"DEV0569",1,2,3,9,4,2,0.557952834922228,0.0744847535253706,0.200164616377105,0.35,0.833333333333333,2,1,1,0.35393352263237,0.0909090909090909,2,0.61,"Successful","Low","Low"
"DEV0570",3,4,5,10,1,3,0.570120421475163,0.373508497047126,0.655462371810558,0.9,0.958333333333333,2,2,1,0.446133288792384,0.838383838383838,1,0.86,"Successful","High","Critical"
"DEV0571",1,3,2,3,1,2,0.723908680381335,0.573339761359528,0.61995862345116,0.9,0.458333333333333,1,2,2,0.243360614665108,0.161616161616162,1,0.61,"Successful","Low","Low"
"DEV0572",4,4,5,2,4,1,0.854867034621174,0.858503073400024,0.983271416813116,0.7,1,2,2,2,0.020210455987974,0.888888888888889,2,0.88,"Successful","Low","Critical"
"DEV0573",2,3,3,7,2,3,0.927496236828901,0.231770519464867,0.392810268502658,1,0.541666666666667,1,2,1,0.306330382495407,0.898989898989899,2,0.64,"Successful","High","Critical"
"DEV0574",3,2,5,10,1,3,0.436527847466131,0.957454501627094,0.967610615531778,0.9,0.0833333333333333,2,2,2,0.465675630532821,0.262626262626263,1,0.52,"Blocked","Low","Low"
"DEV0575",3,2,5,10,2,2,0.056823883592574,0.867542485235627,0.475407647987898,0.05,1,2,1,2,0.555035911140805,0.333333333333333,1,0.91,"Successful","Low","Low"
"DEV0576",2,1,3,1,3,3,0.277596588058204,0.22333373508497,0.3092563343937,0.6,0.666666666666667,1,2,2,0.966260230499415,0.787878787878788,2,0.73,"Successful","Medium","High"
"DEV0577",4,2,4,1,1,3,0.654039136979428,0.389417861877787,0.835428113807755,0.9,0.5,1,2,1,0.929680975446802,0.818181818181818,1,0.51,"Blocked","Low","Critical"
"DEV0578",2,2,4,9,2,1,0.946688409433016,0.615523683259009,0.595644339643628,0.1,0.541666666666667,2,2,1,0.969767830298981,0.535353535353535,2,0.21,"Blocked","Medium","Medium"
"DEV0579",1,3,2,7,2,2,0.438660311088811,0.13751958539231,0.60919182257024,0.85,0.875,2,2,2,0.726574244195758,0.484848484848485,1,0.63,"Successful","Low","Medium"
"DEV0580",3,2,5,4,3,1,0.974034119417963,0.27142340605038,0.642159588903966,0.4,0.916666666666667,1,1,2,0.0664773676298648,0.565656565656566,2,0.57,"Blocked","Medium","Medium"
"DEV0581",3,3,2,7,4,2,0.612393376818866,0.594672773291551,0.97348341601228,1,0.833333333333333,2,2,2,0.0188742274929013,0.717171717171717,2,0.86,"Successful","Medium","High"
"DEV0582",2,3,4,10,2,1,0.552558956347215,0.160781005182596,0.513202678352946,0.45,0.708333333333333,1,1,2,0.513111742107901,0.222222222222222,2,0.81,"Successful","Low","Low"
"DEV0583",4,1,2,4,2,3,0.149648770697441,0.478847776304688,0.369385802949747,0.75,0.875,1,1,1,0.651077334224152,0.98989898989899,1,0.84,"Successful","Low","Critical"
